sensorId:Sensor1, time: 1378671482107, value: 1516102473,
sensorId:Sensor2, time: 1378671584365, value: 2010875370,
sensorId:Sensor3, time: 1378671584384, value: 2102060860,
sensorId:Sensor2, time: 1378671584384, value: 2102060860,
sensorId:Sensor1, time: 1378671584384, value: 2102060860,
sensorId:Sensor3, time: 1378671584463, value: 2073204692,
sensorId:Sensor1, time: 1378671584463, value: 2073204692,
sensorId:Sensor2, time: 1378671584465, value: 2083208164,
sensorId:Sensor3, time: 1378671584484, value: 2063585970,
sensorId:Sensor2, time: 1378671584484, value: 2063585970,
sensorId:Sensor1, time: 1378671584484, value: 2063585970,
sensorId:Sensor1, time: 1378671584564, value: 2143613741,
sensorId:Sensor3, time: 1378671584564, value: 2143613741,
sensorId:Sensor2, time: 1378671584566, value: 2144383239,
sensorId:Sensor3, time: 1378671584585, value: 2123222049,
sensorId:Sensor1, time: 1378671584585, value: 2123222049,
sensorId:Sensor2, time: 1378671584585, value: 2123222049,
sensorId:Sensor1, time: 1378671584664, value: 2091332727,
sensorId:Sensor3, time: 1378671584664, value: 2091332727,
sensorId:Sensor2, time: 1378671584667, value: 2090947978,
sensorId:Sensor3, time: 1378671584686, value: 2110570172,
sensorId:Sensor1, time: 1378671584686, value: 2110570172,
sensorId:Sensor2, time: 1378671584686, value: 2110570172,
sensorId:Sensor1, time: 1378671584765, value: 2130192366,
sensorId:Sensor3, time: 1378671584765, value: 2130192366,
sensorId:Sensor2, time: 1378671584767, value: 2129422868,
sensorId:Sensor3, time: 1378671584786, value: 1862747044,
sensorId:Sensor1, time: 1378671584786, value: 1862747044,
sensorId:Sensor2, time: 1378671584786, value: 1862747044,
sensorId:Sensor3, time: 1378671584866, value: 1819655167,
sensorId:Sensor1, time: 1378671584866, value: 1819655167,
sensorId:Sensor2, time: 1378671584867, value: 1817346674,
sensorId:Sensor3, time: 1378671584887, value: 1823887405,
sensorId:Sensor1, time: 1378671584887, value: 1823887405,
sensorId:Sensor2, time: 1378671584887, value: 1823887405,
sensorId:Sensor1, time: 1378671584966, value: 1879675995,
sensorId:Sensor3, time: 1378671584966, value: 1879675995,
sensorId:Sensor2, time: 1378671584968, value: 1877367502,
sensorId:Sensor3, time: 1378671584988, value: 1881984489,
sensorId:Sensor2, time: 1378671584988, value: 1881984489,
sensorId:Sensor1, time: 1378671584988, value: 1881984489,
sensorId:Sensor3, time: 1378671585067, value: 1939312075,
sensorId:Sensor1, time: 1378671585067, value: 1939312075,
sensorId:Sensor2, time: 1378671585068, value: 1937388330,
sensorId:Sensor1, time: 1378671585088, value: 1929693352,
sensorId:Sensor3, time: 1378671585088, value: 1929693352,
sensorId:Sensor2, time: 1378671585089, value: 1929308604,
sensorId:Sensor1, time: 1378671585167, value: 1999332903,
sensorId:Sensor3, time: 1378671585167, value: 1999332903,
sensorId:Sensor2, time: 1378671585169, value: 2009336375,
sensorId:Sensor3, time: 1378671585189, value: 1989329432,
sensorId:Sensor1, time: 1378671585189, value: 1989329432,
sensorId:Sensor2, time: 1378671585189, value: 1989329432,
sensorId:Sensor3, time: 1378671585268, value: 1971246234,
sensorId:Sensor1, time: 1378671585268, value: 1971246234,
sensorId:Sensor2, time: 1378671585269, value: 1970861485,
sensorId:Sensor3, time: 1378671585289, value: 1063668415,
sensorId:Sensor1, time: 1378671585289, value: 1063668415,
sensorId:Sensor2, time: 1378671585290, value: 1062514168,
sensorId:Sensor1, time: 1378671585369, value: 1082136362,
sensorId:Sensor3, time: 1378671585369, value: 1082136362,
sensorId:Sensor2, time: 1378671585370, value: 1080982115,
sensorId:Sensor3, time: 1378671585390, value: 1100989058,
sensorId:Sensor1, time: 1378671585390, value: 1100989058,
sensorId:Sensor2, time: 1378671585390, value: 1100989058,
sensorId:Sensor3, time: 1378671585469, value: 1022115533,
sensorId:Sensor1, time: 1378671585469, value: 1022115533,
sensorId:Sensor2, time: 1378671585470, value: 1020961287,
sensorId:Sensor3, time: 1378671585491, value: 1029041014,
sensorId:Sensor1, time: 1378671585491, value: 1029041014,
sensorId:Sensor2, time: 1378671585491, value: 1029041014,
sensorId:Sensor3, time: 1378671585570, value: 973252423,
sensorId:Sensor1, time: 1378671585570, value: 973252423,
sensorId:Sensor2, time: 1378671585570, value: 973252423,
sensorId:Sensor3, time: 1378671585591, value: 969020185,
sensorId:Sensor1, time: 1378671585591, value: 969020185,
sensorId:Sensor2, time: 1378671585591, value: 969020185,
sensorId:Sensor3, time: 1378671585670, value: 913231595,
sensorId:Sensor1, time: 1378671585670, value: 913231595,
sensorId:Sensor2, time: 1378671585671, value: 913616343,
sensorId:Sensor3, time: 1378671585692, value: 910923101,
sensorId:Sensor1, time: 1378671585692, value: 910923101,
sensorId:Sensor2, time: 1378671585692, value: 910923101,
sensorId:Sensor3, time: 1378671585771, value: 952091233,
sensorId:Sensor1, time: 1378671585771, value: 952091233,
sensorId:Sensor2, time: 1378671585771, value: 952091233,
sensorId:Sensor3, time: 1378671585792, value: 1257197111,
sensorId:Sensor1, time: 1378671585792, value: 1257197111,
sensorId:Sensor2, time: 1378671585792, value: 1257197111,
sensorId:Sensor3, time: 1378671585872, value: 1275665058,
sensorId:Sensor2, time: 1378671585872, value: 1275665058,
sensorId:Sensor1, time: 1378671585872, value: 1275665058,
sensorId:Sensor3, time: 1378671585893, value: 1296056750,
sensorId:Sensor1, time: 1378671585893, value: 1296056750,
sensorId:Sensor2, time: 1378671585893, value: 1296056750,
sensorId:Sensor3, time: 1378671585972, value: 1215644230,
sensorId:Sensor2, time: 1378671585972, value: 1215644230,
sensorId:Sensor1, time: 1378671585972, value: 1215644230,
sensorId:Sensor3, time: 1378671585993, value: 1234881675,
sensorId:Sensor2, time: 1378671585994, value: 1234881675,
sensorId:Sensor1, time: 1378671585994, value: 1234881675,
sensorId:Sensor3, time: 1378671586073, value: 1156008151,
sensorId:Sensor1, time: 1378671586073, value: 1156008151,
sensorId:Sensor2, time: 1378671586073, value: 1156008151,
sensorId:Sensor3, time: 1378671586094, value: 1174860847,
sensorId:Sensor1, time: 1378671586094, value: 1174860847,
sensorId:Sensor2, time: 1378671586094, value: 1174860847,
sensorId:Sensor3, time: 1378671586174, value: 1193328794,
sensorId:Sensor1, time: 1378671586174, value: 1193328794,
sensorId:Sensor2, time: 1378671586174, value: 1193328794,
sensorId:Sensor3, time: 1378671586195, value: 1102912802,
sensorId:Sensor2, time: 1378671586195, value: 1102912802,
sensorId:Sensor1, time: 1378671586195, value: 1102912802,
sensorId:Sensor3, time: 1378671586274, value: 1145619930,
sensorId:Sensor1, time: 1378671586274, value: 1145619930,
sensorId:Sensor2, time: 1378671586274, value: 1145619930,
sensorId:Sensor3, time: 1378671586295, value: 1141387692,
sensorId:Sensor1, time: 1378671586295, value: 1141387692,
sensorId:Sensor2, time: 1378671586295, value: 1141387692,
sensorId:Sensor3, time: 1378671586375, value: 1479966724,
sensorId:Sensor1, time: 1378671586375, value: 1479966724,
sensorId:Sensor2, time: 1378671586375, value: 1479966724,
sensorId:Sensor2, time: 1378671586396, value: 1477273482,
sensorId:Sensor1, time: 1378671586396, value: 1477273482,
sensorId:Sensor3, time: 1378671586396, value: 1477273482,
sensorId:Sensor1, time: 1378671586475, value: 1419945896,
sensorId:Sensor3, time: 1378671586475, value: 1419945896,
sensorId:Sensor2, time: 1378671586476, value: 1421869641,
sensorId:Sensor2, time: 1378671586496, value: 1429564619,
sensorId:Sensor1, time: 1378671586497, value: 1429949367,
sensorId:Sensor3, time: 1378671586497, value: 1429949367,
sensorId:Sensor1, time: 1378671586576, value: 1349536847,
sensorId:Sensor2, time: 1378671586576, value: 1349536847,
sensorId:Sensor3, time: 1378671586576, value: 1349536847,
sensorId:Sensor1, time: 1378671586597, value: 1369928539,
sensorId:Sensor2, time: 1378671586597, value: 1369928539,
sensorId:Sensor3, time: 1378671586598, value: 1368774292,
sensorId:Sensor1, time: 1378671586677, value: 1388396486,
sensorId:Sensor2, time: 1378671586677, value: 1388396486,
sensorId:Sensor3, time: 1378671586677, value: 1388396486,
sensorId:Sensor2, time: 1378671586698, value: 1308753464,
sensorId:Sensor1, time: 1378671586698, value: 1308753464,
sensorId:Sensor3, time: 1378671586698, value: 1308753464,
sensorId:Sensor1, time: 1378671586777, value: 1328375658,
sensorId:Sensor3, time: 1378671586777, value: 1328375658,
sensorId:Sensor2, time: 1378671586777, value: 1328375658,
sensorId:Sensor2, time: 1378671586798, value: 1347228354,
sensorId:Sensor1, time: 1378671586798, value: 1347228354,
sensorId:Sensor3, time: 1378671586798, value: 1347228354,
sensorId:Sensor1, time: 1378671586878, value: 1661183456,
sensorId:Sensor3, time: 1378671586878, value: 1661183456,
sensorId:Sensor2, time: 1378671586878, value: 1661183456,
sensorId:Sensor2, time: 1378671586899, value: 1669263183,
sensorId:Sensor3, time: 1378671586899, value: 1669263183,
sensorId:Sensor1, time: 1378671586899, value: 1669263183,
sensorId:Sensor1, time: 1378671586979, value: 1613859342,
sensorId:Sensor2, time: 1378671586979, value: 1613859342,
sensorId:Sensor3, time: 1378671586979, value: 1613859342,
sensorId:Sensor2, time: 1378671587000, value: 1611166099,
sensorId:Sensor1, time: 1378671587000, value: 1611166099,
sensorId:Sensor3, time: 1378671587000, value: 1611166099,
sensorId:Sensor1, time: 1378671587079, value: 1553838513,
sensorId:Sensor3, time: 1378671587079, value: 1553838513,
sensorId:Sensor2, time: 1378671587079, value: 1553838513,
sensorId:Sensor1, time: 1378671587100, value: 1551145271,
sensorId:Sensor3, time: 1378671587100, value: 1551145271,
sensorId:Sensor2, time: 1378671587100, value: 1551145271,
sensorId:Sensor1, time: 1378671587180, value: 1594237148,
sensorId:Sensor2, time: 1378671587180, value: 1594237148,
sensorId:Sensor3, time: 1378671587180, value: 1594237148,
sensorId:Sensor2, time: 1378671587201, value: 1503821156,
sensorId:Sensor3, time: 1378671587201, value: 1503821156,
sensorId:Sensor1, time: 1378671587201, value: 1503821156,
sensorId:Sensor1, time: 1378671587280, value: 1521904355,
sensorId:Sensor2, time: 1378671587280, value: 1521904355,
sensorId:Sensor3, time: 1378671587280, value: 1521904355,
sensorId:Sensor2, time: 1378671587302, value: 1541141800,
sensorId:Sensor3, time: 1378671587302, value: 1541141800,
sensorId:Sensor1, time: 1378671587302, value: 1541141800,
sensorId:Sensor1, time: 1378671587381, value: 280319654,
sensorId:Sensor2, time: 1378671587381, value: 280319654,
sensorId:Sensor3, time: 1378671587381, value: 280319654,
sensorId:Sensor2, time: 1378671587402, value: 299172350,
sensorId:Sensor3, time: 1378671587402, value: 299172350,
sensorId:Sensor1, time: 1378671587403, value: 299557099,
sensorId:Sensor1, time: 1378671587482, value: 219144579,
sensorId:Sensor3, time: 1378671587482, value: 219144579,
sensorId:Sensor2, time: 1378671587482, value: 219144579,
sensorId:Sensor2, time: 1378671587503, value: 239536271,
sensorId:Sensor3, time: 1378671587503, value: 239536271,
sensorId:Sensor1, time: 1378671587503, value: 239536271,
sensorId:Sensor1, time: 1378671587582, value: 257619469,
sensorId:Sensor3, time: 1378671587582, value: 257619469,
sensorId:Sensor2, time: 1378671587582, value: 257619469,
sensorId:Sensor3, time: 1378671587603, value: 167203477,
sensorId:Sensor2, time: 1378671587603, value: 167203477,
sensorId:Sensor1, time: 1378671587603, value: 167203477,
sensorId:Sensor1, time: 1378671587683, value: 210295354,
sensorId:Sensor2, time: 1378671587683, value: 210295354,
sensorId:Sensor3, time: 1378671587683, value: 210295354,
sensorId:Sensor3, time: 1378671587703, value: 205678367,
sensorId:Sensor2, time: 1378671587703, value: 205678367,
sensorId:Sensor1, time: 1378671587703, value: 205678367,
sensorId:Sensor1, time: 1378671587783, value: 150274526,
sensorId:Sensor3, time: 1378671587783, value: 150274526,
sensorId:Sensor2, time: 1378671587783, value: 150274526,
sensorId:Sensor3, time: 1378671587804, value: 147581283,
sensorId:Sensor1, time: 1378671587804, value: 147581283,
sensorId:Sensor2, time: 1378671587804, value: 147581283,
sensorId:Sensor1, time: 1378671587857, value: 463460130,
sensorId:Sensor2, time: 1378671587857, value: 462305884,
sensorId:Sensor3, time: 1378671587858, value: 462305884,
sensorId:Sensor1, time: 1378671587883, value: 484236571,
sensorId:Sensor2, time: 1378671587883, value: 484236571,
sensorId:Sensor3, time: 1378671587883, value: 484236571,
sensorId:Sensor3, time: 1378671587904, value: 493855293,
sensorId:Sensor2, time: 1378671587904, value: 493855293,
sensorId:Sensor1, time: 1378671587904, value: 493855293,
sensorId:Sensor1, time: 1378671587957, value: 501935020,
sensorId:Sensor2, time: 1378671587958, value: 500780774,
sensorId:Sensor3, time: 1378671587958, value: 500780774,
sensorId:Sensor1, time: 1378671587983, value: 424215743,
sensorId:Sensor2, time: 1378671587983, value: 424215743,
sensorId:Sensor3, time: 1378671587983, value: 424215743,
sensorId:Sensor3, time: 1378671588004, value: 433834465,
sensorId:Sensor2, time: 1378671588004, value: 433834465,
sensorId:Sensor1, time: 1378671588004, value: 433834465,
sensorId:Sensor1, time: 1378671588058, value: 440759945,
sensorId:Sensor2, time: 1378671588058, value: 440759945,
sensorId:Sensor3, time: 1378671588058, value: 440759945,
sensorId:Sensor1, time: 1378671588084, value: 452302412,
sensorId:Sensor3, time: 1378671588084, value: 452302412,
sensorId:Sensor2, time: 1378671588084, value: 452302412,
sensorId:Sensor3, time: 1378671588104, value: 373813637,
sensorId:Sensor2, time: 1378671588104, value: 373813637,
sensorId:Sensor1, time: 1378671588105, value: 374198386,
sensorId:Sensor1, time: 1378671588158, value: 380739117,
sensorId:Sensor3, time: 1378671588158, value: 380739117,
sensorId:Sensor2, time: 1378671588158, value: 380739117,
sensorId:Sensor1, time: 1378671588184, value: 392281584,
sensorId:Sensor3, time: 1378671588184, value: 392281584,
sensorId:Sensor2, time: 1378671588184, value: 392281584,
sensorId:Sensor3, time: 1378671588205, value: 412673276,
sensorId:Sensor2, time: 1378671588205, value: 412673276,
sensorId:Sensor1, time: 1378671588205, value: 412673276,
sensorId:Sensor1, time: 1378671588259, value: 333415002,
sensorId:Sensor3, time: 1378671588259, value: 333415002,
sensorId:Sensor2, time: 1378671588259, value: 333415002,
sensorId:Sensor2, time: 1378671588284, value: 332260755,
sensorId:Sensor1, time: 1378671588284, value: 332260755,
sensorId:Sensor3, time: 1378671588284, value: 332260755,
sensorId:Sensor3, time: 1378671588305, value: 340340482,
sensorId:Sensor1, time: 1378671588305, value: 340340482,
sensorId:Sensor2, time: 1378671588305, value: 340340482,
sensorId:Sensor1, time: 1378671588384, value: 678534766,
sensorId:Sensor2, time: 1378671588384, value: 678534766,
sensorId:Sensor3, time: 1378671588384, value: 678534766,
sensorId:Sensor3, time: 1378671588405, value: 674302528,
sensorId:Sensor2, time: 1378671588405, value: 674302528,
sensorId:Sensor1, time: 1378671588405, value: 674302528,
sensorId:Sensor2, time: 1378671588485, value: 618898686,
sensorId:Sensor1, time: 1378671588485, value: 618898686,
sensorId:Sensor3, time: 1378671588485, value: 618898686,
sensorId:Sensor1, time: 1378671588506, value: 613127453,
sensorId:Sensor2, time: 1378671588506, value: 613127453,
sensorId:Sensor3, time: 1378671588506, value: 613127453,
sensorId:Sensor3, time: 1378671588586, value: 656219329,
sensorId:Sensor1, time: 1378671588586, value: 656219329,
sensorId:Sensor2, time: 1378671588586, value: 656219329,
sensorId:Sensor2, time: 1378671588606, value: 651602343,
sensorId:Sensor3, time: 1378671588606, value: 651602343,
sensorId:Sensor1, time: 1378671588606, value: 651602343,
sensorId:Sensor3, time: 1378671588686, value: 596198501,
sensorId:Sensor2, time: 1378671588686, value: 596198501,
sensorId:Sensor1, time: 1378671588686, value: 596198501,
sensorId:Sensor2, time: 1378671588707, value: 604278228,
sensorId:Sensor1, time: 1378671588707, value: 604278228,
sensorId:Sensor3, time: 1378671588707, value: 604278228,
sensorId:Sensor3, time: 1378671588787, value: 524250457,
sensorId:Sensor2, time: 1378671588787, value: 524250457,
sensorId:Sensor1, time: 1378671588787, value: 524250457,
sensorId:Sensor2, time: 1378671588808, value: 546181144,
sensorId:Sensor3, time: 1378671588808, value: 546181144,
sensorId:Sensor1, time: 1378671588808, value: 546181144,
sensorId:Sensor3, time: 1378671588888, value: 860136246,
sensorId:Sensor2, time: 1378671588888, value: 860136246,
sensorId:Sensor1, time: 1378671588888, value: 860136246,
sensorId:Sensor2, time: 1378671588908, value: 880143189,
sensorId:Sensor1, time: 1378671588908, value: 880143189,
sensorId:Sensor3, time: 1378671588908, value: 880143189,
sensorId:Sensor3, time: 1378671588988, value: 898611136,
sensorId:Sensor2, time: 1378671588988, value: 898611136,
sensorId:Sensor1, time: 1378671588988, value: 898611136,
sensorId:Sensor2, time: 1378671589009, value: 808195145,
sensorId:Sensor1, time: 1378671589009, value: 808195145,
sensorId:Sensor3, time: 1378671589009, value: 808195145,
sensorId:Sensor3, time: 1378671589089, value: 851287022,
sensorId:Sensor2, time: 1378671589089, value: 851287022,
sensorId:Sensor1, time: 1378671589089, value: 851287022,
sensorId:Sensor2, time: 1378671589110, value: 845515788,
sensorId:Sensor3, time: 1378671589110, value: 845515788,
sensorId:Sensor1, time: 1378671589110, value: 845515788,
sensorId:Sensor3, time: 1378671589190, value: 790111947,
sensorId:Sensor2, time: 1378671589190, value: 790111947,
sensorId:Sensor1, time: 1378671589190, value: 790111947,
sensorId:Sensor2, time: 1378671589210, value: 785494960,
sensorId:Sensor1, time: 1378671589210, value: 785494960,
sensorId:Sensor3, time: 1378671589210, value: 785494960,
sensorId:Sensor3, time: 1378671589290, value: 730091118,
sensorId:Sensor2, time: 1378671589290, value: 730091118,
sensorId:Sensor1, time: 1378671589290, value: 730091118,
sensorId:Sensor2, time: 1378671589311, value: 725858880,
sensorId:Sensor3, time: 1378671589311, value: 725858880,
sensorId:Sensor1, time: 1378671589311, value: 725858880,
sensorId:Sensor3, time: 1378671589391, value: 511493582,
sensorId:Sensor1, time: 1378671589391, value: 511493582,
sensorId:Sensor2, time: 1378671589391, value: 511493582,
sensorId:Sensor2, time: 1378671589412, value: 501874860,
sensorId:Sensor1, time: 1378671589412, value: 501874860,
sensorId:Sensor3, time: 1378671589412, value: 501874860,
sensorId:Sensor3, time: 1378671589491, value: 483406913,
sensorId:Sensor1, time: 1378671589492, value: 483406913,
sensorId:Sensor2, time: 1378671589492, value: 483406913,
sensorId:Sensor2, time: 1378671589512, value: 561895688,
sensorId:Sensor1, time: 1378671589512, value: 561895688,
sensorId:Sensor3, time: 1378671589512, value: 561895688,
sensorId:Sensor3, time: 1378671589592, value: 543427741,
sensorId:Sensor1, time: 1378671589592, value: 543427741,
sensorId:Sensor2, time: 1378671589592, value: 543427741,
sensorId:Sensor2, time: 1378671589613, value: 523036049,
sensorId:Sensor1, time: 1378671589613, value: 523036049,
sensorId:Sensor3, time: 1378671589613, value: 523036049,
sensorId:Sensor3, time: 1378671589693, value: 603063821,
sensorId:Sensor2, time: 1378671589693, value: 603063821,
sensorId:Sensor1, time: 1378671589693, value: 603063821,
sensorId:Sensor2, time: 1378671589714, value: 596523089,
sensorId:Sensor3, time: 1378671589714, value: 596523089,
sensorId:Sensor1, time: 1378671589714, value: 596523089,
sensorId:Sensor3, time: 1378671589793, value: 650772684,
sensorId:Sensor2, time: 1378671589794, value: 651926931,
sensorId:Sensor1, time: 1378671589794, value: 651926931,
sensorId:Sensor2, time: 1378671589814, value: 656543918,
sensorId:Sensor1, time: 1378671589814, value: 656543918,
sensorId:Sensor3, time: 1378671589814, value: 656543918,
sensorId:Sensor3, time: 1378671589894, value: 317964886,
sensorId:Sensor1, time: 1378671589894, value: 317964886,
sensorId:Sensor2, time: 1378671589894, value: 317964886,
sensorId:Sensor2, time: 1378671589915, value: 322197124,
sensorId:Sensor1, time: 1378671589915, value: 322197124,
sensorId:Sensor3, time: 1378671589915, value: 322197124,
sensorId:Sensor3, time: 1378671589995, value: 279105247,
sensorId:Sensor1, time: 1378671589995, value: 279105247,
sensorId:Sensor2, time: 1378671589995, value: 279105247,
sensorId:Sensor2, time: 1378671590015, value: 283722234,
sensorId:Sensor1, time: 1378671590015, value: 283722234,
sensorId:Sensor3, time: 1378671590015, value: 283722234,
sensorId:Sensor3, time: 1378671590095, value: 339126075,
sensorId:Sensor2, time: 1378671590095, value: 339126075,
sensorId:Sensor1, time: 1378671590095, value: 339126075,
sensorId:Sensor2, time: 1378671590116, value: 329507353,
sensorId:Sensor1, time: 1378671590116, value: 329507353,
sensorId:Sensor3, time: 1378671590116, value: 329507353,
sensorId:Sensor3, time: 1378671590196, value: 409535124,
sensorId:Sensor1, time: 1378671590196, value: 409535124,
sensorId:Sensor2, time: 1378671590196, value: 409535124,
sensorId:Sensor2, time: 1378671590217, value: 389143432,
sensorId:Sensor3, time: 1378671590217, value: 389143432,
sensorId:Sensor1, time: 1378671590217, value: 389143432,
sensorId:Sensor3, time: 1378671590297, value: 469171203,
sensorId:Sensor2, time: 1378671590297, value: 469171203,
sensorId:Sensor1, time: 1378671590297, value: 469171203,
sensorId:Sensor2, time: 1378671590317, value: 449164261,
sensorId:Sensor3, time: 1378671590317, value: 449164261,
sensorId:Sensor1, time: 1378671590317, value: 449164261,
sensorId:Sensor3, time: 1378671590397, value: 430696313,
sensorId:Sensor2, time: 1378671590397, value: 430696313,
sensorId:Sensor1, time: 1378671590398, value: 431850560,
sensorId:Sensor2, time: 1378671590418, value: 128668427,
sensorId:Sensor1, time: 1378671590418, value: 128668427,
sensorId:Sensor3, time: 1378671590418, value: 128668427,
sensorId:Sensor3, time: 1378671590498, value: 85576550,
sensorId:Sensor2, time: 1378671590499, value: 85191801,
sensorId:Sensor1, time: 1378671590499, value: 85191801,
sensorId:Sensor1, time: 1378671590519, value: 89808788,
sensorId:Sensor2, time: 1378671590518, value: 90193537,
sensorId:Sensor3, time: 1378671590519, value: 89808788,
sensorId:Sensor3, time: 1378671590599, value: 145212630,
sensorId:Sensor2, time: 1378671590599, value: 145212630,
sensorId:Sensor1, time: 1378671590599, value: 145212630,
sensorId:Sensor1, time: 1378671590619, value: 149829616,
sensorId:Sensor2, time: 1378671590619, value: 149829616,
sensorId:Sensor3, time: 1378671590619, value: 149829616,
sensorId:Sensor3, time: 1378671590699, value: 205233458,
sensorId:Sensor2, time: 1378671590700, value: 203309714,
sensorId:Sensor1, time: 1378671590700, value: 203309714,
sensorId:Sensor1, time: 1378671590720, value: 195614736,
sensorId:Sensor3, time: 1378671590720, value: 195614736,
sensorId:Sensor2, time: 1378671590720, value: 195614736,
sensorId:Sensor3, time: 1378671590800, value: 275642507,
sensorId:Sensor2, time: 1378671590800, value: 275642507,
sensorId:Sensor1, time: 1378671590800, value: 275642507,
sensorId:Sensor1, time: 1378671590820, value: 255635564,
sensorId:Sensor2, time: 1378671590820, value: 255635564,
sensorId:Sensor3, time: 1378671590820, value: 255635564,
sensorId:Sensor3, time: 1378671590900, value: 237167617,
sensorId:Sensor1, time: 1378671590901, value: 236782868,
sensorId:Sensor2, time: 1378671590901, value: 236782868,
sensorId:Sensor1, time: 1378671590921, value: 78711230,
sensorId:Sensor2, time: 1378671590921, value: 78711230,
sensorId:Sensor3, time: 1378671590921, value: 78711230,
sensorId:Sensor3, time: 1378671591001, value: 97179177,
sensorId:Sensor1, time: 1378671591001, value: 97179177,
sensorId:Sensor2, time: 1378671591001, value: 97179177,
sensorId:Sensor1, time: 1378671591022, value: 116031874,
sensorId:Sensor3, time: 1378671591022, value: 116031874,
sensorId:Sensor2, time: 1378671591022, value: 116031874,
sensorId:Sensor2, time: 1378671591102, value: 36004102,
sensorId:Sensor3, time: 1378671591102, value: 36004102,
sensorId:Sensor1, time: 1378671591102, value: 36004102,
sensorId:Sensor1, time: 1378671591122, value: 43699080,
sensorId:Sensor2, time: 1378671591122, value: 43699080,
sensorId:Sensor3, time: 1378671591122, value: 43699080,
sensorId:Sensor2, time: 1378671591202, value: 11704761,
sensorId:Sensor1, time: 1378671591202, value: 11704761,
sensorId:Sensor3, time: 1378671591202, value: 11704761,
sensorId:Sensor1, time: 1378671591223, value: 15936999,
sensorId:Sensor2, time: 1378671591223, value: 15936999,
sensorId:Sensor3, time: 1378671591223, value: 15936999,
sensorId:Sensor2, time: 1378671591303, value: 71340841,
sensorId:Sensor3, time: 1378671591303, value: 71340841,
sensorId:Sensor1, time: 1378671591303, value: 71340841,
sensorId:Sensor1, time: 1378671591323, value: 75957828,
sensorId:Sensor3, time: 1378671591323, value: 75957828,
sensorId:Sensor2, time: 1378671591323, value: 75957828,
sensorId:Sensor2, time: 1378671591404, value: 30942206,
sensorId:Sensor1, time: 1378671591404, value: 30942206,
sensorId:Sensor3, time: 1378671591404, value: 30942206,
sensorId:Sensor1, time: 1378671591424, value: 1814866833,
sensorId:Sensor2, time: 1378671591424, value: 1814866833,
sensorId:Sensor3, time: 1378671591424, value: 1814866833,
sensorId:Sensor2, time: 1378671591504, value: 1833334781,
sensorId:Sensor1, time: 1378671591504, value: 1833334781,
sensorId:Sensor3, time: 1378671591504, value: 1833334781,
sensorId:Sensor1, time: 1378671591525, value: 1853726472,
sensorId:Sensor3, time: 1378671591525, value: 1853726472,
sensorId:Sensor2, time: 1378671591525, value: 1853726472,
sensorId:Sensor2, time: 1378671591605, value: 1773698701,
sensorId:Sensor3, time: 1378671591605, value: 1773698701,
sensorId:Sensor1, time: 1378671591605, value: 1773698701,
sensorId:Sensor2, time: 1378671591625, value: 1793705644,
sensorId:Sensor3, time: 1378671591625, value: 1793705644,
sensorId:Sensor1, time: 1378671591625, value: 1793705644,
sensorId:Sensor2, time: 1378671591705, value: 1713677873,
sensorId:Sensor1, time: 1378671591705, value: 1713677873,
sensorId:Sensor3, time: 1378671591705, value: 1713677873,
sensorId:Sensor1, time: 1378671591729, value: 1722911846,
sensorId:Sensor2, time: 1378671591729, value: 1722911846,
sensorId:Sensor3, time: 1378671591729, value: 1722911846,
sensorId:Sensor3, time: 1378671591806, value: 1750998516,
sensorId:Sensor1, time: 1378671591806, value: 1750998516,
sensorId:Sensor2, time: 1378671591806, value: 1750998516,
sensorId:Sensor1, time: 1378671591830, value: 1661736771,
sensorId:Sensor3, time: 1378671591830, value: 1661736771,
sensorId:Sensor2, time: 1378671591830, value: 1661736771,
sensorId:Sensor3, time: 1378671591906, value: 1703674401,
sensorId:Sensor2, time: 1378671591907, value: 1703674401,
sensorId:Sensor1, time: 1378671591907, value: 1703674401,
sensorId:Sensor1, time: 1378671591930, value: 1700211661,
sensorId:Sensor2, time: 1378671591930, value: 1700211661,
sensorId:Sensor3, time: 1378671591930, value: 1700211661,
sensorId:Sensor3, time: 1378671592007, value: 2037636447,
sensorId:Sensor2, time: 1378671592007, value: 2037636447,
sensorId:Sensor1, time: 1378671592007, value: 2037636447,
sensorId:Sensor1, time: 1378671592031, value: 2034558455,
sensorId:Sensor3, time: 1378671592031, value: 2034558455,
sensorId:Sensor2, time: 1378671592031, value: 2034558455,
sensorId:Sensor3, time: 1378671592108, value: 1979539363,
sensorId:Sensor1, time: 1378671592108, value: 1979539363,
sensorId:Sensor2, time: 1378671592108, value: 1979539363,
sensorId:Sensor1, time: 1378671592132, value: 1988773336,
sensorId:Sensor2, time: 1378671592132, value: 1988773336,
sensorId:Sensor3, time: 1378671592132, value: 1988773336,
sensorId:Sensor3, time: 1378671592208, value: 1907206569,
sensorId:Sensor1, time: 1378671592208, value: 1907206569,
sensorId:Sensor2, time: 1378671592208, value: 1907206569,
sensorId:Sensor1, time: 1378671592232, value: 1928752508,
sensorId:Sensor3, time: 1378671592232, value: 1928752508,
sensorId:Sensor2, time: 1378671592232, value: 1928752508,
sensorId:Sensor3, time: 1378671592309, value: 1946066208,
sensorId:Sensor1, time: 1378671592309, value: 1946066208,
sensorId:Sensor2, time: 1378671592309, value: 1946066208,
sensorId:Sensor1, time: 1378671592333, value: 1869116428,
